d1,d2,type,Neg samples
DB09027,DB13879,72,DB00592$h
DB09030,DB01072,72,DB01000$t
DB09030,DB01240,52,DB00287$h
DB09030,DB03619,48,DB00916$h
DB09030,DB09075,48,DB00790$h
DB09030,DB09118,72,DB00819$h
DB09034,DB00497,15,DB06441$t
DB09034,DB00645,15,DB01076$t
DB09034,DB00683,15,DB00672$h
DB09034,DB00907,15,DB00696$t
DB09034,DB01017,15,DB01072$t
DB09034,DB01072,72,DB00170$t
DB09034,DB01174,15,DB00856$h
DB09034,DB01221,15,DB01115$t
DB09034,DB04855,72,DB01558$h
DB09034,DB04908,15,DB01431$h
DB09034,DB06204,15,DB09137$t
DB09034,DB06216,15,DB00661$h
DB09034,DB06288,15,DB00537$t
DB09034,DB06636,72,DB08868$t
DB09034,DB08918,48,DB01120$h
DB09034,DB09068,15,DB01218$t
DB09034,DB09118,15,DB00405$h
DB09034,DB09128,15,DB01046$h
DB09034,DB12332,72,DB01392$h
DB09038,DB00182,8,DB04948$t
DB09038,DB08918,8,DB00363$t
DB09038,DB09241,8,DB06217$t
DB09039,DB00907,72,DB00417$t
DB09039,DB00915,19,DB01207$h
DB09039,DB01072,72,DB06794$h
DB09039,DB04855,72,DB00711$t
DB09039,DB04871,72,DB06274$t
DB09039,DB06595,72,DB01128$h
DB09039,DB06603,72,DB00166$t
DB09039,DB06636,72,DB09095$t
DB09039,DB08864,19,DB06207$h
DB09039,DB08868,19,DB09282$t
DB09039,DB09073,72,DB00240$t
DB09039,DB09078,19,DB09183$h
DB09039,DB09118,72,DB09000$h
DB09039,DB09291,72,DB00528$h
DB09039,DB09330,72,DB00212$h
DB09039,DB11730,72,DB00277$h
DB09039,DB12332,72,DB01297$h
DB09040,DB08860,48,DB00964$t
DB09042,DB06016,48,DB06699$h
DB09042,DB06216,48,DB00742$t
DB09042,DB06288,48,DB00811$t
DB09042,DB09128,48,DB00486$t
DB09048,DB00497,48,DB08869$h
DB09048,DB05219,46,DB09085$h
DB09048,DB06603,72,DB01076$h
DB09048,DB09118,46,DB00297$t
DB09049,DB00027,72,DB06769$t
DB09049,DB00091,72,DB06771$h
DB09049,DB00175,72,DB00399$t
DB09049,DB00176,72,DB01353$t
DB09049,DB00188,72,DB00232$t
DB09049,DB00196,72,DB01545$t
DB09049,DB00199,72,DB00833$t
DB09049,DB00201,72,DB09396$h
DB09049,DB00203,72,DB01424$t
DB09049,DB00206,72,DB01283$t
DB09049,DB00207,72,DB11614$t
DB09049,DB00208,72,DB01544$h
DB09049,DB00213,72,DB08868$h
DB09049,DB00215,72,DB01330$t
DB09049,DB00220,72,DB01337$t
DB09049,DB00224,72,DB00308$t
DB09049,DB00227,72,DB00710$t
DB09049,DB00234,72,DB09027$t
DB09049,DB00238,72,DB09156$h
DB09049,DB00243,72,DB01239$h
DB09049,DB00246,72,DB00578$t
DB09049,DB00254,72,DB01106$t
DB09049,DB00257,72,DB00683$h
DB09049,DB00263,72,DB01122$t
DB09049,DB00270,72,DB12532$h
DB09049,DB00276,72,DB00521$t
DB09049,DB00281,72,DB01268$h
DB09049,DB00283,72,DB01544$t
DB09049,DB00285,72,DB04711$t
DB09049,DB00289,72,DB00709$h
DB09049,DB00295,72,DB00894$t
DB09049,DB00305,72,DB11342$t
DB09049,DB00316,72,DB09389$h
DB09049,DB00317,72,DB11921$t
DB09049,DB00320,72,DB06268$t
DB09049,DB00321,72,DB00498$t
DB09049,DB00328,72,DB00543$h
DB09049,DB00333,72,DB01262$t
DB09049,DB00335,72,DB06211$t
DB09049,DB00338,72,DB00845$h
DB09049,DB00343,72,DB00136$h
DB09049,DB00344,72,DB00694$h
DB09049,DB00345,72,DB13025$t
DB09049,DB00351,72,DB00986$h
DB09049,DB00358,72,DB00689$h
DB09049,DB00361,72,DB01412$h
DB09049,DB00371,72,DB00492$h
DB09049,DB00381,72,DB00399$h
DB09049,DB00390,72,DB01395$t
DB09049,DB00396,72,DB00761$t
DB09049,DB00398,72,DB00240$h
DB09049,DB00401,72,DB09094$h
DB09049,DB00421,72,DB01199$t
DB09049,DB00440,72,DB01295$h
DB09049,DB00448,72,DB03619$h
DB09049,DB00455,72,DB00333$h
DB09049,DB00457,72,DB01589$h
DB09049,DB00458,72,DB00687$h
DB09049,DB00468,72,DB00146$t
DB09049,DB00470,72,DB01380$h
DB09049,DB00472,72,DB01401$h
DB09049,DB00477,72,DB01423$t
DB09049,DB00490,72,DB01327$h
DB09049,DB00501,72,DB02659$h
DB09049,DB00502,72,DB06711$t
DB09049,DB00503,72,DB01423$t
DB09049,DB00508,72,DB06826$h
DB09049,DB00514,72,DB05109$h
DB09049,DB00518,72,DB01114$t
DB09049,DB00520,72,DB00805$t
DB09049,DB00531,72,DB00906$h
DB09049,DB00537,72,DB00832$h
DB09049,DB00541,72,DB01039$t
DB09049,DB00564,72,DB06713$h
DB09049,DB00570,72,DB09040$t
DB09049,DB00571,72,DB00871$h
DB09049,DB00582,72,DB08867$t
DB09049,DB00584,72,DB00772$t
DB09049,DB00586,72,DB01159$t
DB09049,DB00590,72,DB01414$t
DB09049,DB00602,72,DB06786$h
DB09049,DB00608,72,DB00761$t
DB09049,DB00619,72,DB00477$h
DB09049,DB00622,72,DB08993$h
DB09049,DB00623,72,DB01164$h
DB09049,DB00624,72,DB01190$t
DB09049,DB00635,72,DB00928$t
DB09049,DB00637,72,DB00982$t
DB09049,DB00641,72,DB00807$t
DB09049,DB00643,72,DB00832$h
DB09049,DB00661,72,DB06771$t
DB09049,DB00669,72,DB01412$t
DB09049,DB00672,72,DB00551$t
DB09049,DB00673,72,DB00710$h
DB09049,DB00675,72,DB01412$h
DB09049,DB00678,72,DB01159$t
DB09049,DB00683,72,DB03615$h
DB09049,DB00690,72,DB01164$t
DB09049,DB00694,72,DB00797$t
DB09049,DB00696,72,DB00922$t
DB09049,DB00701,72,DB09134$h
DB09049,DB00704,72,DB04571$h
DB09049,DB00705,72,DB11268$t
DB09049,DB00715,72,DB00330$t
DB09049,DB00726,72,DB01420$t
DB09049,DB00741,72,DB00798$t
DB09049,DB00747,72,DB00869$h
DB09049,DB00773,72,DB01164$h
DB09049,DB00790,72,DB01241$h
DB09049,DB00796,72,DB02659$h
DB09049,DB00802,72,DB01242$h
DB09049,DB00810,72,DB04576$h
DB09049,DB00813,72,DB00190$h
DB09049,DB00831,72,DB09053$t
DB09049,DB00834,72,DB08932$t
DB09049,DB00836,72,DB01172$h
DB09049,DB00845,72,DB01622$t
DB09049,DB00863,72,DB05039$h
DB09049,DB00864,72,DB01020$t
DB09049,DB00872,72,DB00209$t
DB09049,DB00875,72,DB01059$t
DB09049,DB00877,72,DB00947$h
DB09049,DB00908,72,DB00408$h
DB09049,DB00915,72,DB01364$t
DB09049,DB00921,72,DB01090$t
DB09049,DB00934,72,DB01437$t
DB09049,DB00950,72,DB01409$t
DB09049,DB00966,72,DB00633$h
DB09049,DB00967,72,DB08895$t
DB09049,DB00970,72,DB00865$h
DB09049,DB00972,72,DB08984$h
DB09049,DB00975,72,DB09235$h
DB09049,DB00976,72,DB00256$h
DB09049,DB00997,72,DB01165$h
DB09049,DB01016,72,DB00757$t
DB09049,DB01023,72,DB09084$t
DB09049,DB01026,72,DB00508$h
DB09049,DB01032,72,DB00969$t
DB09049,DB01037,72,DB11239$t
DB09049,DB01045,72,DB00952$h
DB09049,DB01054,72,DB01332$h
DB09049,DB01069,72,DB00142$h
DB09049,DB01072,72,DB01160$h
DB09049,DB01076,72,DB00236$t
DB09049,DB01086,72,DB09102$h
DB09049,DB01100,72,DB00933$h
DB09049,DB01103,72,DB01282$t
DB09049,DB01104,72,DB13925$t
DB09049,DB01110,72,DB00325$h
DB09049,DB01115,72,DB00362$t
DB09049,DB01118,72,DB00768$h
DB09049,DB01136,72,DB04743$t
DB09049,DB01137,72,DB00262$t
DB09049,DB01138,72,DB04711$t
DB09049,DB01142,72,DB00335$h
DB09049,DB01149,72,DB00686$t
DB09049,DB01151,72,DB01018$t
DB09049,DB01162,72,DB09257$h
DB09049,DB01167,72,DB06413$t
DB09049,DB01182,72,DB08958$t
DB09049,DB01196,72,DB01019$t
DB09049,DB01197,72,DB00795$h
DB09049,DB01200,72,DB00493$h
DB09049,DB01204,72,DB00859$t
DB09049,DB01211,72,DB00460$h
DB09049,DB01221,72,DB01329$t
DB09049,DB01229,72,DB01627$t
DB09049,DB01232,72,DB01068$h
DB09049,DB01234,72,DB01401$t
DB09049,DB01239,72,DB08824$t
DB09049,DB01242,72,DB06769$h
DB09049,DB01244,72,DB01392$h
DB09049,DB01253,72,DB08439$t
DB09049,DB01254,72,DB00663$h
DB09049,DB01259,72,DB00476$h
DB09049,DB01263,72,DB01080$h
DB09049,DB01264,72,DB06155$t
DB09049,DB01268,72,DB04951$h
DB09049,DB01319,72,DB01032$h
DB09049,DB01340,72,DB00873$h
DB09049,DB01394,72,DB01188$h
DB09049,DB01400,72,DB11348$h
DB09049,DB01595,72,DB06282$h
DB09049,DB01601,72,DB06715$t
DB09049,DB02703,72,DB00709$h
DB09049,DB03796,72,DB01122$t
DB09049,DB04855,72,DB01264$h
DB09049,DB04868,72,DB00627$t
DB09049,DB05521,72,DB09198$t
DB09049,DB06212,72,DB01246$t
DB09049,DB06287,72,DB08877$t
DB09049,DB06290,72,DB01420$t
DB09049,DB06414,72,DB09183$t
DB09049,DB06616,72,DB08896$h
DB09049,DB06636,72,DB00240$h
DB09049,DB06702,76,DB13595$t
DB09049,DB06717,72,DB00909$t
DB09049,DB06772,72,DB00905$h
DB09049,DB06800,48,DB00270$h
DB09049,DB08816,72,DB09543$t
DB09049,DB08820,72,DB00479$t
DB09049,DB08827,72,DB00636$h
DB09049,DB08864,72,DB00415$t
DB09049,DB08865,72,DB00336$h
DB09049,DB08873,72,DB04920$t
DB09049,DB08874,72,DB11596$h
DB09049,DB08896,72,DB00734$t
DB09049,DB08901,72,DB00772$t
DB09049,DB08907,72,DB00158$h
DB09049,DB08916,72,DB00445$t
DB09049,DB08933,72,DB00837$t
DB09049,DB09048,72,DB00555$t
DB09049,DB09054,72,DB09323$t
DB09049,DB09063,72,DB01228$t
DB09049,DB09065,72,DB01326$t
DB09049,DB09073,72,DB00313$t
DB09049,DB09074,72,DB00664$t
DB09049,DB09102,72,DB04573$t
DB09049,DB09118,72,DB00859$t
DB09049,DB09280,72,DB01117$t
DB09049,DB09291,72,DB00136$h
DB09049,DB09330,72,DB06176$t
DB09049,DB09462,72,DB01622$t
DB09049,DB11363,72,DB00275$h
DB09049,DB11613,72,DB00833$h
DB09049,DB11730,72,DB00699$t
DB09049,DB12001,72,DB06712$h
DB09049,DB12026,72,DB06695$t
DB09049,DB12070,72,DB01351$h
DB09049,DB12332,72,DB06626$h
DB09049,DB13179,72,DB12924$t
DB09049,DB13874,72,DB00346$t
DB09049,DB13878,72,DB00205$h
DB09049,DB13879,72,DB01427$t
DB09053,DB00683,72,DB00395$t
DB09053,DB00694,72,DB00537$h
DB09053,DB00907,72,DB01415$t
DB09053,DB01072,72,DB06817$h
DB09053,DB01240,48,DB00305$h
DB09053,DB01708,72,DB00814$t
DB09053,DB04855,72,DB01415$h
DB09053,DB04871,46,DB08934$t
DB09053,DB06441,48,DB00788$t
DB09053,DB06595,72,DB09015$h
DB09053,DB06603,72,DB00267$t
DB09053,DB06636,72,DB00819$h
DB09053,DB08864,72,DB01357$t
DB09053,DB08868,33,DB07615$h
DB09053,DB08895,33,DB00314$t
DB09053,DB09073,72,DB00892$h
DB09053,DB09075,48,DB06217$t
DB09053,DB09118,72,DB00462$t
DB09053,DB09291,46,DB00278$t
DB09053,DB09330,72,DB06825$h
DB09053,DB11574,72,DB00996$h
DB09053,DB11730,72,DB00918$h
DB09053,DB12070,72,DB00360$t
DB09053,DB12332,72,DB09225$t
DB09053,DB13874,72,DB06696$t
DB09053,DB13878,72,DB01606$t
DB09053,DB13879,72,DB01177$t
DB09054,DB00497,48,DB08877$h
DB09054,DB01072,72,DB01353$h
DB09054,DB06210,72,DB00497$t
DB09054,DB06636,76,DB00370$t
DB09054,DB08868,33,DB00670$h
DB09054,DB09118,72,DB00494$h
DB09054,DB09291,72,DB00420$h
DB09054,DB12001,48,DB00388$t
DB09060,DB01032,72,DB00832$t
DB09060,DB09268,69,DB09352$h
DB09063,DB00497,48,DB09236$t
DB09063,DB00915,19,DB06263$h
DB09063,DB01072,72,DB01096$h
DB09063,DB09083,19,DB09094$t
DB09063,DB09118,72,DB04571$t
DB09063,DB12001,48,DB00624$h
DB09065,DB00497,48,DB00136$t
DB09065,DB06636,76,DB00230$t
DB09065,DB12001,48,DB00324$h
DB09068,DB00091,46,DB01098$t
DB09068,DB00150,63,DB06212$t
DB09068,DB00169,46,DB00568$t
DB09068,DB00176,46,DB00999$h
DB09068,DB00177,46,DB01192$t
DB09068,DB00181,48,DB01437$t
DB09068,DB00182,46,DB04572$h
DB09068,DB00184,46,DB09123$t
DB09068,DB00188,46,DB00292$h
DB09068,DB00193,48,DB00304$t
DB09068,DB00195,46,DB01559$h
DB09068,DB00196,46,DB00648$h
DB09068,DB00199,46,DB08814$h
DB09068,DB00203,46,DB09083$h
DB09068,DB00205,46,DB00424$t
DB09068,DB00208,46,DB01244$t
DB09068,DB00213,46,DB00938$t
DB09068,DB00215,48,DB01015$t
DB09068,DB00216,48,DB01210$h
DB09068,DB00220,46,DB09099$h
DB09068,DB00224,46,DB09009$h
DB09068,DB00227,46,DB11136$t
DB09068,DB00241,48,DB02300$h
DB09068,DB00243,46,DB00910$t
DB09068,DB00246,46,DB09143$h
DB09068,DB00248,48,DB00947$t
DB09068,DB00254,46,DB01115$t
DB09068,DB00257,46,DB09285$t
DB09068,DB00263,46,DB00869$t
DB09068,DB00264,46,DB00955$t
DB09068,DB00268,31,DB00333$t
DB09068,DB00270,46,DB00210$h
DB09068,DB00273,48,DB01072$t
DB09068,DB00283,46,DB06817$t
DB09068,DB00285,48,DB00437$t
DB09068,DB00289,46,DB01192$t
DB09068,DB00315,48,DB00710$h
DB09068,DB00320,48,DB01423$h
DB09068,DB00321,48,DB00845$t
DB09068,DB00322,46,DB01378$h
DB09068,DB00323,48,DB06709$t
DB09068,DB00333,48,DB00649$h
DB09068,DB00338,46,DB00297$t
DB09068,DB00341,48,DB06292$t
DB09068,DB00343,46,DB01289$t
DB09068,DB00344,48,DB06196$h
DB09068,DB00349,46,DB01544$t
DB09068,DB00353,18,DB06800$h
DB09068,DB00356,48,DB00376$t
DB09068,DB00359,46,DB01175$h
DB09068,DB00363,46,DB00142$h
DB09068,DB00366,15,DB01559$t
DB09068,DB00377,63,DB01252$t
DB09068,DB00395,48,DB00190$t
DB09068,DB00398,46,DB08932$t
DB09068,DB00405,48,DB01035$h
DB09068,DB00412,46,DB00345$t
DB09068,DB00413,31,DB08895$t
DB09068,DB00420,46,DB00360$t
DB09068,DB00423,48,DB00948$h
DB09068,DB00427,48,DB00544$h
DB09068,DB00434,48,DB06730$t
DB09068,DB00440,46,DB00747$h
DB09068,DB00446,46,DB00585$t
DB09068,DB00450,15,DB00445$t
DB09068,DB00454,48,DB00485$h
DB09068,DB00455,48,DB00776$h
DB09068,DB00458,48,DB00351$h
DB09068,DB00468,46,DB01058$t
DB09068,DB00470,15,DB08958$h
DB09068,DB00472,72,DB00652$h
DB09068,DB00476,48,DB01162$t
DB09068,DB00477,46,DB00734$h
DB09068,DB00482,46,DB06709$t
DB09068,DB00484,15,DB00391$t
DB09068,DB00486,15,DB06147$h
DB09068,DB00490,63,DB00297$h
DB09068,DB00494,48,DB11575$t
DB09068,DB00496,46,DB00851$t
DB09068,DB00501,46,DB09102$t
DB09068,DB00502,46,DB03615$t
DB09068,DB00503,72,DB00645$h
DB09068,DB00514,48,DB00691$h
DB09068,DB00540,48,DB00355$h
DB09068,DB00543,48,DB00166$h
DB09068,DB00544,46,DB00830$h
DB09068,DB00549,46,DB00663$t
DB09068,DB00555,48,DB01013$t
DB09068,DB00557,15,DB00367$t
DB09068,DB00575,48,DB01008$h
DB09068,DB00582,46,DB00223$h
DB09068,DB00588,48,DB06193$t
DB09068,DB00593,48,DB04846$t
DB09068,DB00601,48,DB00318$h
DB09068,DB00608,46,DB00648$t
DB09068,DB00614,46,DB01607$t
DB09068,DB00619,46,DB08958$t
DB09068,DB00622,46,DB08993$t
DB09068,DB00625,48,DB00332$h
DB09068,DB00653,15,DB12924$h
DB09068,DB00660,48,DB01173$t
DB09068,DB00661,46,DB00728$t
DB09068,DB00669,48,DB00663$t
DB09068,DB00673,72,DB01061$t
DB09068,DB00675,46,DB05015$t
DB09068,DB00678,46,DB01062$h
DB09068,DB00679,72,DB01214$h
DB09068,DB00696,48,DB00384$h
DB09068,DB00697,48,DB13873$t
DB09068,DB00705,72,DB05630$t
DB09068,DB00715,72,DB08895$t
DB09068,DB00726,48,DB01283$h
DB09068,DB00736,46,DB06237$t
DB09068,DB00737,48,DB00880$h
DB09068,DB00745,46,DB01199$h
DB09068,DB00747,48,DB09543$h
DB09068,DB00748,48,DB01602$h
DB09068,DB00752,48,DB09065$h
DB09068,DB00754,48,DB09079$t
DB09068,DB00757,63,DB00835$t
DB09068,DB00758,46,DB00849$t
DB09068,DB00765,31,DB00695$t
DB09068,DB00768,48,DB11079$h
DB09068,DB00771,48,DB11574$t
DB09068,DB00780,48,DB00832$t
DB09068,DB00805,46,DB00318$h
DB09068,DB00813,48,DB01878$t
DB09068,DB00834,72,DB09209$t
DB09068,DB00835,48,DB05630$t
DB09068,DB00857,72,DB01174$h
DB09068,DB00889,63,DB01289$h
DB09068,DB00904,63,DB00422$h
DB09068,DB00906,48,DB00322$t
DB09068,DB00907,72,DB00709$h
DB09068,DB00908,72,DB00985$t
DB09068,DB00909,48,DB00224$h
DB09068,DB00918,48,DB00799$t
DB09068,DB00924,48,DB00969$t
DB09068,DB00932,72,DB00198$t
DB09068,DB00934,48,DB06403$h
DB09068,DB00949,48,DB01157$t
DB09068,DB00950,48,DB01095$h
DB09068,DB00951,46,DB08819$t
DB09068,DB00952,48,DB00153$t
DB09068,DB00953,48,DB00035$h
DB09068,DB00967,48,DB12483$t
DB09068,DB00976,46,DB08984$h
DB09068,DB00980,48,DB01201$t
DB09068,DB00985,48,DB13874$h
DB09068,DB00997,46,DB06766$t
DB09068,DB00998,48,DB00938$h
DB09068,DB01012,72,DB08865$h
DB09068,DB01015,46,DB04918$h
DB09068,DB01017,15,DB06147$h
DB09068,DB01018,48,DB00429$h
DB09068,DB01023,46,DB01199$t
DB09068,DB01026,46,DB00427$t
DB09068,DB01029,46,DB00822$t
DB09068,DB01037,48,DB08807$h
DB09068,DB01063,48,DB01288$h
DB09068,DB01068,48,DB00530$h
DB09068,DB01069,48,DB13158$h
DB09068,DB01072,46,DB09296$t
DB09068,DB01075,46,DB01603$t
DB09068,DB01080,48,DB11921$h
DB09068,DB01095,46,DB01656$t
DB09068,DB01097,46,DB08871$h
DB09068,DB01101,46,DB00917$h
DB09068,DB01104,48,DB06802$t
DB09068,DB01106,48,DB09119$t
DB09068,DB01114,48,DB00717$h
DB09068,DB01118,72,DB00429$t
DB09068,DB01124,46,DB00556$t
DB09068,DB01129,46,DB01094$t
DB09068,DB01132,46,DB00222$t
DB09068,DB01142,48,DB08815$t
DB09068,DB01149,46,DB09118$t
DB09068,DB01151,48,DB00972$h
DB09068,DB01167,46,DB06716$t
DB09068,DB01168,48,DB11641$t
DB09068,DB01171,48,DB04835$h
DB09068,DB01175,48,DB01291$t
DB09068,DB01176,48,DB09295$t
DB09068,DB01200,48,DB11121$t
DB09068,DB01202,48,DB00648$h
DB09068,DB01211,46,DB00856$h
DB09068,DB01219,48,DB01212$t
DB09068,DB01232,46,DB11363$t
DB09068,DB01233,48,DB09291$h
DB09068,DB01235,48,DB00343$t
DB09068,DB01241,46,DB01119$t
DB09068,DB01242,48,DB00331$h
DB09068,DB01247,48,DB01567$h
DB09068,DB01253,48,DB11256$h
DB09068,DB01254,72,DB00451$t
DB09068,DB01259,46,DB00266$h
DB09068,DB01263,46,DB00720$t
DB09068,DB01264,72,DB00460$t
DB09068,DB01319,46,DB00238$h
DB09068,DB01356,48,DB05528$h
DB09068,DB01367,48,DB01023$h
DB09068,DB01501,48,DB09008$t
DB09068,DB01589,72,DB06218$h
DB09068,DB01601,72,DB01604$h
DB09068,DB01608,48,DB01240$h
DB09068,DB01621,48,DB01000$t
DB09068,DB01622,48,DB06211$t
DB09068,DB01626,46,DB01120$t
DB09068,DB01685,46,DB01431$t
DB09068,DB02703,72,DB06772$t
DB09068,DB04572,46,DB01435$t
DB09068,DB04841,48,DB00650$h
DB09068,DB04844,48,DB00230$t
DB09068,DB04855,46,DB09214$h
DB09068,DB04868,46,DB00720$t
DB09068,DB04871,48,DB13873$h
DB09068,DB04896,48,DB08992$h
DB09068,DB04908,48,DB09268$h
DB09068,DB04946,48,DB09054$t
DB09068,DB04953,48,DB06813$t
DB09068,DB05219,46,DB08800$t
DB09068,DB05246,48,DB00245$t
DB09068,DB05271,31,DB00683$t
DB09068,DB05521,46,DB11239$t
DB09068,DB05812,72,DB01171$t
DB09068,DB06016,48,DB00429$t
DB09068,DB06153,48,DB00385$h
DB09068,DB06204,15,DB01091$t
DB09068,DB06282,48,DB09241$t
DB09068,DB06290,72,DB01708$t
DB09068,DB06413,46,DB06193$t
DB09068,DB06414,46,DB00859$h
DB09068,DB06595,72,DB00404$t
DB09068,DB06603,72,DB00650$h
DB09068,DB06636,46,DB04876$t
DB09068,DB06697,46,DB01084$t
DB09068,DB06700,48,DB00838$h
DB09068,DB06708,46,DB01359$h
DB09068,DB06717,72,DB09166$t
DB09068,DB08816,46,DB00279$h
DB09068,DB08820,72,DB01577$h
DB09068,DB08865,46,DB00643$t
DB09068,DB08872,48,DB09118$h
DB09068,DB08873,46,DB09073$h
DB09068,DB08880,46,DB09049$t
DB09068,DB08883,15,DB00458$t
DB09068,DB08893,46,DB01019$t
DB09068,DB08910,48,DB00224$h
DB09068,DB08918,48,DB08909$t
DB09068,DB08933,72,DB09166$t
DB09068,DB09000,48,DB08797$t
DB09068,DB09039,46,DB06786$t
DB09068,DB09042,63,DB00826$h
DB09068,DB09048,72,DB00134$t
DB09068,DB09054,46,DB06791$h
DB09068,DB09063,72,DB00790$h
DB09068,DB09065,72,DB00688$t
DB09068,DB09071,48,DB08883$h
DB09068,DB09072,15,DB01069$t
DB09068,DB09073,72,DB00696$t
DB09068,DB09074,46,DB00235$t
DB09068,DB09085,48,DB01423$h
DB09068,DB09118,72,DB00557$t
DB09068,DB09119,46,DB09124$t
DB09068,DB09120,46,DB01329$t
DB09068,DB09128,48,DB00412$h
DB09068,DB09166,48,DB00318$t
DB09068,DB09167,72,DB00882$h
DB09068,DB09198,46,DB00694$t
DB09068,DB09224,48,DB11079$h
DB09068,DB09225,48,DB06196$t
DB09068,DB09238,46,DB06826$t
DB09068,DB09244,46,DB06637$t
DB09068,DB09245,46,DB08864$h
DB09068,DB09286,48,DB11348$h
DB09068,DB09291,46,DB04896$t
DB09068,DB09330,72,DB06702$t
DB09068,DB09342,48,DB06212$h
DB09068,DB09345,48,DB00563$t
DB09068,DB11148,48,DB04845$t
DB09068,DB11609,48,DB13145$h
DB09068,DB11699,63,DB00241$h
DB09068,DB12332,46,DB09345$h
DB09068,DB12532,48,DB09269$t
DB09068,DB13025,48,DB01201$h
DB09068,DB13323,48,DB01112$t
DB09068,DB13872,48,DB00953$h
DB09070,DB11362,59,DB00227$h
DB09071,DB01017,15,DB00634$t
DB09071,DB01072,72,DB00774$h
DB09071,DB06204,15,DB00678$h
DB09071,DB06595,72,DB01205$h
DB09071,DB08918,48,DB11254$t
DB09071,DB09118,72,DB09067$h
DB09071,DB09128,48,DB01077$h
DB09072,DB01017,15,DB01581$h
DB09072,DB08918,48,DB06794$t
DB09073,DB00176,46,DB09283$t
DB09073,DB00196,46,DB06402$t
DB09073,DB00254,46,DB04894$t
DB09073,DB00257,46,DB06786$h
DB09073,DB00263,46,DB06767$t
DB09073,DB00283,46,DB08872$t
DB09073,DB00289,46,DB00546$t
DB09073,DB00511,57,DB00948$t
DB09073,DB00834,72,DB01624$t
DB09073,DB01076,48,DB00251$t
DB09073,DB01078,57,DB00769$t
DB09073,DB01092,57,DB01412$t
DB09073,DB01097,48,DB00248$t
DB09073,DB02703,72,DB11636$t
DB09073,DB06290,72,DB06781$h
DB09073,DB06717,72,DB11235$h
DB09073,DB08820,72,DB08930$h
DB09073,DB08868,33,DB06209$h
DB09073,DB08933,72,DB09091$h
DB09073,DB09048,72,DB00223$h
DB09073,DB09054,72,DB00283$h
DB09073,DB09063,72,DB03754$t
DB09073,DB09065,72,DB00287$t
DB09073,DB09118,72,DB11106$h
DB09073,DB09330,72,DB04842$h
DB09074,DB00497,48,DB00617$h
DB09074,DB01072,72,DB00035$h
DB09074,DB04855,72,DB00696$t
DB09074,DB04908,48,DB05316$h
DB09074,DB06636,72,DB01600$h
DB09074,DB09073,72,DB00633$h
DB09074,DB09118,72,DB01618$h
DB09074,DB09330,72,DB00595$t
DB09074,DB12332,72,DB00424$h
DB09075,DB00027,72,DB00246$h
DB09075,DB00091,72,DB01390$h
DB09075,DB00163,5,DB01112$h
DB09075,DB00175,72,DB00653$h
DB09075,DB00176,72,DB00475$h
DB09075,DB00179,5,DB01017$t
DB09075,DB00196,72,DB00750$t
DB09075,DB00199,72,DB09094$t
DB09075,DB00201,72,DB13167$t
DB09075,DB00206,72,DB00235$t
DB09075,DB00207,72,DB09289$t
DB09075,DB00208,5,DB09211$h
DB09075,DB00210,5,DB00422$h
DB09075,DB00213,72,DB05109$t
DB09075,DB00215,72,DB01397$h
DB09075,DB00220,72,DB00927$t
DB09075,DB00224,72,DB00980$t
DB09075,DB00227,72,DB01247$h
DB09075,DB00233,5,DB09342$h
DB09075,DB00234,72,DB00426$h
DB09075,DB00235,5,DB01065$h
DB09075,DB00243,72,DB13783$t
DB09075,DB00244,5,DB00924$h
DB09075,DB00255,74,DB08796$t
DB09075,DB00257,72,DB00380$t
DB09075,DB00261,5,DB09095$h
DB09075,DB00264,72,DB00370$t
DB09075,DB00276,72,DB04576$h
DB09075,DB00277,74,DB09285$h
DB09075,DB00281,72,DB00531$h
DB09075,DB00285,72,DB00933$t
DB09075,DB00295,72,DB11633$h
DB09075,DB00305,72,DB00543$t
DB09075,DB00313,74,DB09068$t
DB09075,DB00316,72,DB00290$h
DB09075,DB00317,72,DB00674$t
DB09075,DB00320,72,DB00500$h
DB09075,DB00321,72,DB08908$t
DB09075,DB00328,72,DB00768$h
DB09075,DB00333,72,DB00298$h
DB09075,DB00335,72,DB09488$t
DB09075,DB00337,5,DB00614$t
DB09075,DB00338,72,DB00387$t
DB09075,DB00343,72,DB04953$t
DB09075,DB00344,72,DB00422$t
DB09075,DB00345,72,DB01366$t
DB09075,DB00351,72,DB01140$t
DB09075,DB00358,72,DB00746$t
DB09075,DB00361,72,DB00302$h
DB09075,DB00371,72,DB00185$t
DB09075,DB00374,5,DB00246$h
DB09075,DB00381,72,DB06401$h
DB09075,DB00390,72,DB00665$t
DB09075,DB00396,72,DB11586$t
DB09075,DB00398,72,DB01164$t
DB09075,DB00401,72,DB06799$h
DB09075,DB00412,5,DB00612$h
DB09075,DB00421,72,DB00640$h
DB09075,DB00440,72,DB01168$t
DB09075,DB00448,72,DB01393$h
DB09075,DB00454,48,DB00278$t
DB09075,DB00455,72,DB01708$t
DB09075,DB00457,72,DB08958$h
DB09075,DB00458,72,DB01626$h
DB09075,DB00461,5,DB00419$h
DB09075,DB00465,5,DB00763$h
DB09075,DB00468,72,DB09068$h
DB09075,DB00469,5,DB00678$t
DB09075,DB00470,72,DB00374$t
DB09075,DB00472,72,DB04871$h
DB09075,DB00477,72,DB00751$h
